url,type,lastmod
"https://petshop.lt/animonda-grancarno-adult-konservai-suaugusiems-sunims-su-kalakutiena-400-g",product,2026-04-15T13:01:49+00:00
"https://petshop.lt/animonda-grancarno-adult-konservai-suaugusiems-sunims-su-zveriena-400-g",product,2026-07-07T12:11:25+00:00
"https://petshop.lt/animonda-grancarno-adult-beef-duck-hearts-konservai-suaugusiems-sunims-su-jautiena-ir-anciu-sirdelemis-400-g",product,2026-06-16T12:50:40+00:00
"https://petshop.lt/animonda-grancarno-adult-rumen-konservai-suaugusiems-sunims-su-galviju-prieskrandziais-400-g",product,2026-06-16T12:51:32+00:00
"https://petshop.lt/animonda-grancarno-adult-konservai-suaugusiems-sunims-su-zveriena-800-g",product,2026-05-28T12:20:36+00:00
"https://petshop.lt/animonda-grancarno-adult-beef-konservai-sunims-su-sviezia-jautiena-800-g",product,2026-06-15T10:58:17+00:00
"https://petshop.lt/animonda-grancarno-adult-konservu-rinkinys-6-x-400-g",product,2026-06-01T10:59:45+00:00
"https://petshop.lt/antienos-file-juosteles-500-g-naturalus-skanestai-sunims-g139",product,2024-07-26T17:05:01+00:00
"https://petshop.lt/antienos-file-juosteles-500-g-naturalus-skanestai-sunims-g183",product,2024-07-10T21:53:14+00:00
"https://petshop.lt/uostymo-kilimelis-sunims-dingo-40-x-60-cm",product,2026-05-25T18:51:00+00:00
"https://petshop.lt/lavinamasis-zaislas-suniui-nina-ottosson-dog-smart",product,2026-04-08T09:05:02+00:00
"https://petshop.lt/lavinamasis-zaislas-suniui-nina-ottosson-dog-tornado",product,2026-04-05T01:21:02+00:00
"https://petshop.lt/skraidanti-lekste-dog-activity-19-cm-oranzine-zaislas-suniui",product,2026-04-05T01:20:10+00:00
"https://petshop.lt/skraidanti-lekste-dog-activity-23-cm-melyna-zaislas-suniui",product,2026-04-05T01:19:21+00:00
"https://petshop.lt/hikari-friend-medium-10-kg-hikari-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-24T20:53:44+00:00
"https://petshop.lt/hikari-friend-large-10-kg-hikari-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-24T20:53:13+00:00
"https://petshop.lt/hikari-saki-growth-5-kg-hikari-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-24T20:56:11+00:00
"https://petshop.lt/hikari-staple-medium-5-kg-hikari-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-24T20:48:29+00:00
"https://petshop.lt/hikari-staple-large-5-kg-hikari-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-24T20:47:59+00:00
"https://petshop.lt/aquaris-ki-ja-ko-wheatgerm-6mm-10-kg-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2025-12-26T17:39:14+00:00
"https://petshop.lt/aquaris-ki-ja-ko-staple-3-mm-10-kg-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2025-12-26T17:39:14+00:00
"https://petshop.lt/aquaris-goldfish-3-kg-maistas-auksinems-zuvelems-ir-kitoms-tvenkiniu-zuvims",product,2025-12-26T17:39:14+00:00
"https://petshop.lt/aquaris-sturgeon-6-mm-5-6-litro-maistas-ersketams",product,2025-12-26T17:39:13+00:00
"https://petshop.lt/dubenelis-gyvunui-kampinis-20-x-15-x-8-cm-corner-lux-small",product,2025-11-23T09:34:02+00:00
"https://petshop.lt/dubenelis-gyvunui-kampinis-245-x-19-x-95-cm-corner-lux-big",product,2025-11-23T09:34:18+00:00
"https://petshop.lt/dubenelis-gyvunui-sulankstomas-15-x-12-x-45-cm-squeeze-small",product,2025-07-31T17:42:36+00:00
"https://petshop.lt/dubenelis-gyvunui-sulankstomas-165-x-145-x-75-cm-squeeze-big",product,2025-07-31T17:42:53+00:00
"https://petshop.lt/automatine-seryklagirdykla-gyvunui-mini-eat-and-drink-07-l",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/automatine-seryklagirdykla-gyvunui-eat-and-drink-16-l",product,2025-08-05T14:32:41+00:00
"https://petshop.lt/automatine-seryklagirdykla-gyvunui-eat-and-drink-37-l",product,2025-08-05T14:34:55+00:00
"https://petshop.lt/automatine-vandens-gertuve-fontanas-gyvunams-trevi-2-l",product,2026-04-28T11:10:45+00:00
"https://petshop.lt/leto-valgymo-dubenelis-cactus-32-x-32-x-7-cm",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/leto-valgymo-dubenelis-honey-32-x-32-x-6-cm",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/dozatorius-sausam-gyvunu-maistui-semti-uzsegantis-maisa-clip-croq-georplast",product,2025-12-26T20:00:36+00:00
"https://petshop.lt/semtuvelis-kaciu-kraikui-georplast-sonar",product,2026-03-06T07:16:07+00:00
"https://petshop.lt/semtuvelis-kaciu-kraikui-georplast-diapason",product,2026-01-01T14:23:51+00:00
"https://petshop.lt/semtuvelis-kaciu-kraikui-georplast-dotty",product,2026-01-01T14:23:51+00:00
"https://petshop.lt/rasco-premium-adult-medium-breed-15-kg-pasaras-suaugusiems-vidutiniu-veisliu-sunims-su-vistiena-ir-ryziais",product,2026-06-29T15:01:46+00:00
"https://petshop.lt/rasco-premium-senior-large-breed-15-kg-pasaras-vyresnio-amziaus-dideliu-veisliu-sunims-su-vistiena-ir-ryziais",product,2026-05-17T22:35:10+00:00
"https://petshop.lt/tualetas-katems-aukstu-remeliu-georplast-sonic-medium",product,2026-06-08T10:29:49+00:00
"https://petshop.lt/tualetas-katems-aukstu-remeliu-georplast-sonic-big",product,2026-06-08T10:29:28+00:00
"https://petshop.lt/tualetas-katems-labai-aukstu-remeliu-30-cm-georplast-colosseo",product,2026-06-16T20:06:40+00:00
"https://petshop.lt/skraidanti-lekste-sunims-frisbee-roger-17-cm-georplast",product,2026-04-26T17:17:38+00:00
"https://petshop.lt/kaciu-tualeto-priedas-kraiko-valymo-menteles-stovas-universalus",product,2026-01-01T14:23:51+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-soft-touch-pp-big",product,2025-07-31T17:45:33+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-soft-touch-inox-big",product,2025-07-31T17:46:14+00:00
"https://petshop.lt/dubenelis-gyvunui-dvigubas-su-minkstu-kilimeliu-soft-touch-pp-double",product,2025-07-31T17:44:20+00:00
"https://petshop.lt/dubenelis-gyvunui-dvigubas-su-minkstu-kilimeliu-soft-touch-inox-double",product,2025-11-21T09:19:36+00:00
"https://petshop.lt/dubenelis-gyvunui-dvigubas-su-minkstu-kilimeliu-georplast-volcano-inox-double",product,2025-09-12T12:25:11+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-volcano-pp-big-georplast",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-volcano-inox-big-georplast",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/dubenelis-gyvunui-dvigubas-su-minkstu-kilimeliu-georplast-volcano-pp-double",product,2026-05-07T21:09:32+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-volcano-pp-small-georplast",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-volcano-inox-small-georplast",product,2025-09-12T12:39:06+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-soft-touch-pp-small-georplast",product,2026-02-27T11:47:44+00:00
"https://petshop.lt/dubenelis-gyvunui-su-minkstu-kilimeliu-soft-touch-inox-small-georplast",product,2025-09-10T11:51:02+00:00
"https://petshop.lt/transportavimo-deze-boksas-gyvunams-rocket-classic-georplast",product,2025-07-29T09:28:00+00:00
"https://petshop.lt/transportavimo-deze-boksas-gyvunams-rocket-transparent-georplast",product,2026-02-26T18:06:12+00:00
"https://petshop.lt/transportavimo-deze-boksas-gyvunams-spark-georplast",product,2025-08-27T21:15:34+00:00
"https://petshop.lt/transportavimo-deze-boksas-gyvunams-transportino-metal-georplast",product,2025-08-27T21:14:43+00:00
"https://petshop.lt/uzdaras-tualetas-katems-galaxy-deluxe-georplast",product,2026-06-08T10:30:55+00:00
"https://petshop.lt/kaciu-tualeto-kilimelis-plastikinis-su-dugnu-genius-georplast",product,2026-01-01T14:23:51+00:00
"https://petshop.lt/uzdaras-tualetas-namelis-katems-ir-kitiems-smulkiems-gyvunams-georplast-villa",product,2026-06-08T10:30:44+00:00
"https://petshop.lt/zaislas-katei-interaktyvus-su-dviem-kamuoliukais-tricky-georplast",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/zaislas-katei-interaktyvus-su-dviem-kamuoliukais-ufo-georplast",product,2026-04-05T00:24:47+00:00
"https://petshop.lt/uzdaras-tualetas-katems-roto-toilet-georplast",product,2026-06-08T10:31:11+00:00
"https://petshop.lt/katrinex-maistas-koi-karpiams-ir-kitoms-tvenkiniu-zuvims",product,2026-06-29T10:53:16+00:00
"https://petshop.lt/uzdaras-tualetas-katems-vicky-georplast",product,2026-06-08T10:31:18+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas",product,2026-04-05T21:26:59+00:00
"https://petshop.lt/zaislas-suniui-kvepiantis-mazas-svarmuo-125-cm",product,2026-04-05T21:26:11+00:00
"https://petshop.lt/zaislas-suniui-kvepiantis-vidutinio-dydzio-svarmuo-155-cm",product,2026-04-05T21:25:26+00:00
"https://petshop.lt/zaislas-suniui-gumine-kvepianti-zuvis-dantu-prieziurai-16-cm",product,2026-04-05T21:24:34+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kaulas-dantu-prieziurai-14-cm-dent-a-chew-ribbed-bone-medium",product,2026-04-05T21:23:49+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kaulas-dantu-prieziurai-185-cm-dent-a-chew-ribbed-bone-extra-large",product,2026-04-05T21:23:01+00:00
"https://petshop.lt/zaislas-suniui-gumine-kvepianti-skraidanti-lekste-255-cm-max-dysk",product,2026-04-05T21:22:16+00:00
"https://petshop.lt/zaislas-suniui-gumine-kvepianti-skraidanti-lekste-255-cm-super-max-dysk",product,2026-04-05T21:21:33+00:00
"https://petshop.lt/zaislas-suniui-skanestams-deti-9-cm",product,2026-04-05T21:20:48+00:00
"https://petshop.lt/zaislas-suniui-kvepiantis-regbio-kamuolys-14-cm",product,2026-04-05T21:20:03+00:00
"https://petshop.lt/zaislas-suniui-kvepiantis-guminis-kamuoliukas-8-cm-twister-ball",product,2026-04-05T21:19:10+00:00
"https://petshop.lt/zaislas-suniui-kvepiantis-guminis-kamuoliukas-6-cm-twister-ball",product,2026-04-05T21:18:24+00:00
"https://petshop.lt/dolina-noteci-konservai-katems-su-versiena-185-g",product,2026-05-22T12:12:25+00:00
"https://petshop.lt/miamor-feine-filets-konservai-katems-vistienos-ir-tuno-gabaleliai-drebuciuose-100-g",product,2026-01-17T20:06:38+00:00
"https://petshop.lt/miamor-feine-filets-konservai-katems-tunas-krabu-drebuciuose-100-g",product,2026-03-13T10:40:17+00:00
"https://petshop.lt/sausas-maistas-sterilizuotoms-katems-su-antiena-15-kg-monge-dry-cat-adult-sterilized-duck-monoprotein",product,2026-05-07T20:59:25+00:00
"https://petshop.lt/dziovinta-triusio-oda-250-g",product,2025-08-22T13:03:11+00:00
"https://petshop.lt/zaislas-katei-minksta-pelyte-su-plunksna-10-x-6-x-4-cm-duvo",product,2026-04-05T00:23:44+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-zalias-35-cm",product,2025-01-13T21:15:02+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-35-cm",product,2025-01-13T21:14:50+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-zalias-45-cm",product,2025-01-13T21:16:57+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-45-cm",product,2025-12-22T15:37:18+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-65-cm",product,2025-08-26T13:18:27+00:00
"https://petshop.lt/svieciantis-antkaklis-sunims-seecurity-nailoninis-usb-zalias-65-cm",product,2025-01-13T21:16:02+00:00
"https://petshop.lt/svieciantis-ir-sviesa-atspindintis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-40-cm",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/svieciantis-ir-sviesa-atspindintis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-50-cm",product,2026-01-20T17:17:32+00:00
"https://petshop.lt/svieciantis-ir-sviesa-atspindintis-antkaklis-sunims-seecurity-nailoninis-usb-geltonas-70-cm",product,-001-11-30T00:00:00+00:00
"https://petshop.lt/antienos-griezineliai-500-g-naturalus-skanestai-sunims-haumiau",product,2026-06-12T12:02:09+00:00
"https://petshop.lt/erienos-ziedai-apvynioti-zuvimi-500-g-naturalus-skanestai-sunims-haumiau",product,2026-05-07T21:02:34+00:00
"https://petshop.lt/konservai-katems-frendi-mesos-gabaliukai-su-vistiena-svelniame-padaze-400-g",product,2026-03-20T17:14:49+00:00
"https://petshop.lt/konservai-katems-frendi-mesos-gabaliukai-su-jautiena-svelniame-padaze-400-g",product,2026-04-09T11:25:39+00:00
"https://petshop.lt/konservai-katems-frendi-mesos-gabaliukai-su-kalakutiena-svelniame-padaze-400-g",product,2026-03-20T17:13:54+00:00
"https://petshop.lt/konservai-katems-frendi-mesos-gabaliukai-su-lasisa-svelniame-padaze-400-g",product,2026-03-20T17:14:23+00:00
"https://petshop.lt/animonda-carny-adult-beef-heart-konservai-katems-su-sviezia-jautiena-ir-sirdimis-400-g",product,2026-06-16T12:38:05+00:00
"https://petshop.lt/animonda-carny-adult-beef-lamb-konservai-katems-su-sviezia-jautiena-ir-eriena-400-g",product,2026-06-16T12:38:49+00:00
"https://petshop.lt/animonda-carny-adult-beef-chicken-duck-heart-konservai-katems-su-sviezia-jautiena-vistiena-ir-anciu-sirdelemis-400-g",product,2026-06-16T12:37:18+00:00
"https://petshop.lt/animonda-carny-adult-beef-turkey-shrimp-konservai-katems-su-sviezia-jautiena-kalakutiena-ir-krevetemis-400-g",product,2026-06-16T12:39:17+00:00
"https://petshop.lt/monge-bwild-begrudziai-konservai-sunims-su-lasisa-moliugu-ir-cukinija-400-g",product,2026-02-19T10:48:28+00:00
"https://petshop.lt/ontario-konservai-sunims-antiena-paskaninta-spanguolemis-400-g-duck-pate-with-cranberries",product,2026-05-22T19:27:00+00:00
"https://petshop.lt/kraikas-katems-kukuruzinis-corn-cat-ultra-certech-susokantis-7-l-4-4-kg",product,2026-06-22T09:53:12+00:00
"https://petshop.lt/kietas-himalaju-surio-skanestas-su-ciberzole-sunims-4dogs-m-dydis-5904181402415",product,2026-02-24T10:49:43+00:00
"https://petshop.lt/kietas-himalaju-surio-skanestas-su-ciberzole-sunims-4dogs-s-dydis",product,2026-03-06T20:22:07+00:00
"https://petshop.lt/kietas-himalaju-surio-skanestas-su-metomis-sunims-4dogs-s-dydis",product,2026-03-06T20:22:29+00:00
"https://petshop.lt/kietas-himalaju-surio-skanestas-su-metomis-sunims-4dogs-m-dydis-241567015",product,2026-01-20T17:03:19+00:00
"https://petshop.lt/kramtukas-sunims-is-kavamedzio-xs-dydzio",product,2026-05-07T13:59:15+00:00
"https://petshop.lt/kramtukas-sunims-is-kavamedzio-s-dydzio",product,2026-05-07T13:58:03+00:00
"https://petshop.lt/kramtukas-sunims-is-kavamedzio-m-dydzio",product,2026-05-07T13:57:27+00:00
"https://petshop.lt/kietas-himalaju-surio-skanestas-sunims-4dogs-xl-dydis",product,2025-01-19T20:23:08+00:00
"https://petshop.lt/jautienos-kaulas-idarytas-eriena-1-vnt",product,2026-03-30T10:51:06+00:00
"https://petshop.lt/papildas-gyvunams-bioveterinary-omega-3-28-pok",product,2024-02-08T13:53:29+00:00
"https://petshop.lt/dingo-zaislas-suniui-pliusinis-melynasis-banginis",product,2026-04-08T08:46:57+00:00
"https://petshop.lt/zaislas-suniui-cezanti-linksmuole-pagalvele-14-x-14-cm-yarro",product,2026-05-25T19:09:51+00:00
"https://petshop.lt/zaislas-suniui-baltas-kaulas-is-virviu-l-dydis",product,2026-04-05T01:16:01+00:00
"https://petshop.lt/zaislas-suniui-d-and-d-kamuolys-su-virve-s-22-cm-x-12-mm-juodas",product,2026-04-05T01:15:12+00:00
"https://petshop.lt/zaislas-suniui-juodas-kaulas-is-virviu-s-dydis",product,2026-04-05T01:14:26+00:00
"https://petshop.lt/avies-kailio-zaislas-suniui-su-rankena-dingo-agility-130-cm",product,2026-04-08T08:47:07+00:00
"https://petshop.lt/zaislas-suniui-tx-33482-kamuoliukas-su-virve",product,2026-05-25T19:08:31+00:00
"https://petshop.lt/zaislas-suniui-besmegenis-cypsintis-traskantis-38-cm",product,2026-04-05T22:06:43+00:00
"https://petshop.lt/zaislas-suniui-besmegenis-cypsintis-su-virvemis-41-cm",product,2026-04-05T22:05:57+00:00
"https://petshop.lt/skanestu-rinkinys-mazu-veisliu-sunims-1388513009",product,2026-03-01T22:18:19+00:00
"https://petshop.lt/skanestu-rinkinys-katems",product,2026-03-01T22:27:16+00:00
"https://petshop.lt/jaucio-penis-pjaustytas-15-0-cm",product,2026-07-03T17:43:33+00:00
"https://petshop.lt/royal-canin-sterilised-37-sausas-pasaras-sterilizuotoms-katems-10-kg",product,2026-04-12T11:09:03+00:00
"https://petshop.lt/royal-canin-sensible-33-sausas-pasaras-jautrioms-katems-10-kg",product,2026-03-09T18:05:10+00:00
"https://petshop.lt/royal-canin-exigent-savour-sausas-pasaras-isrankioms-katems-10-kg",product,2026-04-12T11:09:18+00:00
"https://petshop.lt/zaislas-suniui-coockoo-huggl-svelnus-cypiantis-zaislas-24-18-cm",product,2026-04-05T21:17:28+00:00
"https://petshop.lt/zaislas-suniui-kaledinis-meduoliukas-10-5-cm",product,2026-04-05T22:05:10+00:00
"https://petshop.lt/zaislas-suniui-kaledine-dovanele-6-x-6-x-6-cm-zalia",product,2026-04-05T22:04:30+00:00
"https://petshop.lt/zaislas-suniui-kaledu-elnias-su-virves-ziedu-18-cm",product,2026-04-05T22:03:48+00:00
"https://petshop.lt/zaislas-suniui-besmegenis-su-virvelemis-50-cm",product,2026-04-05T22:02:59+00:00
"https://petshop.lt/zaislas-suniui-siaures-elnias-pliusinis-37-cm",product,2026-04-05T01:11:50+00:00
"https://petshop.lt/zaislas-suniui-siaures-elnias-pliusinis-37-cm-1384100665",product,2026-04-05T01:11:04+00:00
"https://petshop.lt/zaislas-suniui-tinginys-su-virve-18-cm",product,2026-04-05T01:10:14+00:00
"https://petshop.lt/zaislas-suniui-suniukas-su-virvemis-35-cm",product,2026-04-05T01:09:25+00:00
"https://petshop.lt/judrumo-zaislas-suniui-juodas-su-zalia-rankena-dingo-agility-bungee-8-x-27-cm",product,2026-04-08T08:47:59+00:00
"https://petshop.lt/zaislas-katei-kaledoms-pasipuosusi-pelyte-rudolfas-su-skambuciu",product,2026-04-05T00:22:49+00:00
"https://petshop.lt/hikari-goldfish-staple-baby-pellet-100-g",product,2026-03-06T12:13:24+00:00
"https://petshop.lt/hikari-oranda-gold-mini-pellet-100-g",product,2026-03-06T11:57:38+00:00
"https://petshop.lt/hikari-goldfish-wheat-germ-100-g",product,2026-03-06T12:25:28+00:00
"https://petshop.lt/zaislas-suniui-d-and-d-kamuolys-su-virve-xs-18-cm-x-10-mm-juodas",product,2026-04-05T01:07:40+00:00
"https://petshop.lt/zaislas-suniui-d-and-d-virve-xs-22-cm-10-mm-juoda",product,2026-05-25T18:49:02+00:00
"https://petshop.lt/uostymo-kilimelis-sunims-trixie",product,2026-04-05T01:06:57+00:00
"https://petshop.lt/uostymo-kamuolys-sunims-dingo-18-cm",product,2026-05-25T18:49:46+00:00
"https://petshop.lt/zaislas-katei-linksmos-braskytes-dantu-prieziurai",product,2026-04-05T00:21:52+00:00
"https://petshop.lt/zaislas-katei-triju-kamuoliuku-rinkinys-4-cm-skersmens",product,2026-04-05T00:20:56+00:00
"https://petshop.lt/zaislas-katei-guminis-kamuoliukas-3-5-cm-duvo-plius",product,2026-04-05T00:19:26+00:00
"https://petshop.lt/naturaliu-soru-sluoteles-pauksciams-100-g",product,2026-03-22T10:36:16+00:00
"https://petshop.lt/kaciu-tualeto-kilimelis-staciakampis-60-x-90-cm",product,2026-03-06T20:52:37+00:00
"https://petshop.lt/zaislas-suniui-gumine-kvepianti-zuvis-dantu-prieziurai-14-cm",product,2026-04-05T01:06:10+00:00
"https://petshop.lt/zaislas-suniui-gumine-kvepianti-zuvis-dantu-prieziurai-20-cm",product,2026-04-05T01:04:46+00:00
"https://petshop.lt/zaislas-suniui-guminis-dygliuotas-kvepiantis-ziedas-12-cm",product,2026-03-03T13:03:37+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-6-cm-sum-plast-wielokulek",product,2026-04-05T01:03:54+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-7-cm-sum-plast-wielokulek",product,2026-04-05T01:03:10+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-su-virve-7-cm",product,2026-04-05T01:02:24+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-su-virve-8-cm",product,2026-04-05T01:01:33+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-6-cm",product,2026-03-03T12:44:16+00:00
"https://petshop.lt/zaislas-suniui-guminis-kvepiantis-kamuoliukas-7-cm",product,2023-12-12T16:36:54+00:00
"https://petshop.lt/naturalaus-medzio-stovas-su-dviem-metaliniais-dubeneliais-0-45-l-spalva-terra",product,2026-03-26T11:28:11+00:00
"https://petshop.lt/liucernos-riestainiai-grauzikams-300-g-ziarnko",product,2025-11-14T16:12:26+00:00
"https://petshop.lt/dziovintu-darzoviu-misinys-grauzikams-ziarnko",product,2023-12-16T16:45:18+00:00
"https://petshop.lt/visavertis-pasaras-grauzikams-su-darzovemis-lux-ziarnko",product,2025-09-12T20:31:23+00:00
"https://petshop.lt/deli-nature-menu-super-premium-pasaras-sinsiloms-2-5-kg",product,2024-03-12T21:18:11+00:00
"https://petshop.lt/deli-nature-premium-pasaras-juru-kiaulytems-su-vitaminu-c-800-g-257727218",product,2024-03-12T21:26:11+00:00
"https://petshop.lt/deli-nature-premium-pasaras-smulkiems-grauzikams-15-kg",product,2024-03-12T21:27:25+00:00
"https://petshop.lt/deli-nature-premium-pasaras-grauzikams-15-kg",product,2025-11-10T16:33:24+00:00
"https://petshop.lt/deli-nature-lesalas-amadinams-20-kg-40-foreign-finches-basic",product,2024-03-12T21:29:45+00:00
"https://petshop.lt/deli-nature-premium-lesalas-banguotosioms-papugelems-20-kg-51-budgies-basic",product,2024-12-13T13:14:47+00:00
"https://petshop.lt/deli-nature-premium-lesalas-didelems-papugoms-20-kg-30-large-parakeets-basic",product,2024-03-12T21:24:29+00:00
"https://petshop.lt/deli-nature-lesalas-afrikos-papugoms-15-kg-20-parrots-serengeti",product,2024-03-12T21:29:11+00:00
"https://petshop.lt/deli-nature-premium-lesalas-kakadu-papugoms-15-kg-21-parrots-down-under",product,2024-03-12T21:25:08+00:00
"https://petshop.lt/odos-lazdeles-apvyniotos-antiena-500-g-naturalus-skanestai-sunims-hau-and-miau",product,2026-06-12T12:04:36+00:00
"https://petshop.lt/saslykas-su-antiena-vistiena-jautiena-500-g-naturalus-skanestai-sunims-hau-and-miau",product,2026-04-12T11:05:32+00:00
"https://petshop.lt/zuvies-juosteles-su-antiena-500-g-naturalus-skanestai-sunims-hau-and-miau",product,2026-05-07T21:01:31+00:00
"https://petshop.lt/himalaju-druska-su-laikikliu-grauzikams-60-g-trixie",product,2024-01-04T17:42:23+00:00
"https://petshop.lt/zaislas-katei-matatabi-lazdele-dantu-prieziurai-su-kutais-24-cm",product,2026-04-05T00:18:17+00:00
"https://petshop.lt/kraikas-katems-is-augalinio-pluosto-biokat-s-eco-light-susokantis-5-litrai",product,2025-12-26T21:13:40+00:00
"https://petshop.lt/catit-cuisine-vistienos-pastetas-su-kepenelemis-95-g",product,2026-05-22T12:20:42+00:00
"https://petshop.lt/catit-cuisine-jautienos-pastetas-su-morkomis-95-g",product,2026-06-08T12:14:28+00:00
"https://petshop.lt/catit-cuisine-tuno-pastetas-su-sardinemis-ir-darzovemis-95-g",product,2026-05-22T12:20:34+00:00
"https://petshop.lt/catit-cuisine-kalakutienos-pastetas-su-vistienos-kepenelemis-ir-kumpiu-95-g",product,2026-05-22T12:20:24+00:00
"https://petshop.lt/automatine-vandens-gertuve-fontanas-katems-ir-kitiems-gyvunams-catit-pixi-2-5-l-zalios-spalvos",product,2026-01-23T09:57:00+00:00
"https://petshop.lt/filtrai-automatinei-vandens-gertuvei-fontanui-katems-catit-pixi-6-vnt",product,2026-03-01T20:38:55+00:00
"https://petshop.lt/josera-catelux-10kg-sausas-maistas-katems",product,2026-06-01T16:22:28+00:00
"https://petshop.lt/josera-catelux-2kg-sausas-maistas-katems",product,2026-06-01T16:22:48+00:00
"https://petshop.lt/josera-senior-10kg-sausas-maistas-vyresnio-amziaus-katems",product,2026-06-01T16:31:10+00:00
"https://petshop.lt/josera-kitten-10kg-sausas-maistas-kaciukams",product,2026-06-01T16:24:34+00:00
"https://petshop.lt/josera-kitten-grainfree-10kg-sausas-maistas-kaciukams",product,2026-06-01T16:25:31+00:00
"https://petshop.lt/josera-marinesse-10kg-sausas-maistas-katems",product,2026-06-01T16:27:51+00:00
"https://petshop.lt/josera-marinesse-2kg-sausas-maistas-katems",product,2026-06-01T16:28:02+00:00
"https://petshop.lt/josera-culinesse-10kg-sausas-maistas-katems",product,2026-06-01T16:23:02+00:00
"https://petshop.lt/josera-culinesse-2-kg-sausas-maistas-katems",product,2026-06-01T16:23:13+00:00
"https://petshop.lt/josera-sensicat-10kg-sausas-maistas-katems",product,2026-06-01T16:31:25+00:00
"https://petshop.lt/josera-sensicat-2-kg-sausas-maistas-katems",product,2026-06-01T16:31:37+00:00
"https://petshop.lt/josera-naturecat-10kg-begrudis-sausas-maistas-katems",product,2026-06-01T16:29:55+00:00
"https://petshop.lt/josera-leger-2-kg-sausas-maistas-katems",product,2026-06-01T16:27:04+00:00
"https://petshop.lt/josera-dailycat-10-kg-begrudis-sausas-maistas-katems",product,2026-06-01T16:23:25+00:00
"https://petshop.lt/antienos-desreles-500-g-naturalus-skanestai-sunims-hau-and-miau",product,2026-01-20T16:00:41+00:00
"https://petshop.lt/vistienos-desreles-500-g-naturalus-skanestai-sunims-hau-and-miau",product,2026-04-02T13:07:49+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-levandu-kvapo-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:26:52+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-su-aktyvuota-anglimi-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:28:28+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-pienelio-kvapo-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:28:04+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-zaliosios-arbatos-kvapo-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:29:04+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-persiku-kvapo-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:27:52+00:00
"https://petshop.lt/kraikas-katems-tofu-belocat-alavijo-aloe-vera-kvapo-6-l-2-5-kg-2-mm-granules",product,2026-06-14T21:25:33+00:00
